Domain_Entropy,Vowel_Ratio,Domain_Length,Outbound_Conn,Packet_Size,Comm_Time,Non_Std_Ports,Protocol_Type,Distinct_IPs,TLS_Validity,DNS_Query_Rate,User_Agent,Exfil_Indicator,Packet_Frequency,Failed_Connection_Attempts,Traffic_Volume,Response_Time,category
3.274843899,0.193589328,13,30,1114,Night,Yes,HTTPS,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,35,13,1841.663716,237.2582377,LockBit
3.260326563,0.178926825,12,34,1196,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,38,18,1548.735018,238.3571067,LockBit
3.159208112,0.158852625,13,36,1078,Night,Yes,HTTPS,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,35,19,718.1791938,248.8115531,LockBit
3.385974912,0.167088938,12,30,1020,Night,Yes,TOR,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,46,12,1461.087976,228.6839597,LockBit
3.242924346,0.196543561,12,35,1004,Night,Yes,TOR,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,31,13,1246.968389,350.8076715,LockBit
3.138012934,0.19417166,13,36,1010,Night,Yes,TOR,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,32,14,1712.503362,212.1103462,LockBit
3.132225505,0.177731722,11,30,1188,Night,Yes,TOR,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,49,13,1367.55129,203.760443,LockBit
3.335211067,0.199422253,13,37,1190,Night,Yes,TOR,6,Invalid/Spoofed,23,Spoofed/Malicious,Yes,48,15,1666.675492,206.4513846,LockBit
3.198566688,0.165397409,12,33,1004,Night,Yes,TOR,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,47,13,1292.379817,236.3854302,LockBit
3.160156932,0.164642454,12,31,1029,Night,Yes,TOR,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,37,17,1934.82579,389.9680627,LockBit
3.357288104,0.196128889,12,32,1170,Night,Yes,HTTPS,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,37,16,944.5459498,373.629554,LockBit
3.166206507,0.158177023,13,37,1017,Night,Yes,TOR,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,47,14,1650.689345,332.9453101,LockBit
3.380488459,0.154860955,13,39,1193,Night,Yes,TOR,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,35,17,1607.166818,224.3857226,LockBit
3.32888199,0.190796473,12,32,1085,Night,Yes,HTTPS,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,45,17,583.4317865,249.3872169,LockBit
3.14953796,0.186884106,12,37,1167,Night,Yes,TOR,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,45,16,1159.141595,223.1121662,LockBit
3.345586586,0.184045569,11,30,1162,Night,Yes,TOR,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,39,17,682.5483268,225.3511741,LockBit
3.221183376,0.195223559,13,32,1055,Night,Yes,TOR,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,33,10,1048.530488,206.5021266,LockBit
3.387432277,0.17073006,11,36,1002,Night,Yes,TOR,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,31,17,1573.844515,302.0354098,LockBit
3.390657497,0.193565704,12,38,1012,Night,Yes,HTTPS,5,Invalid/Spoofed,25,Spoofed/Malicious,Yes,48,10,973.4101991,316.7322135,LockBit
3.306636738,0.188562031,12,33,1083,Night,Yes,HTTPS,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,49,10,897.9314574,339.7622992,LockBit
3.395448294,0.16821413,13,30,1094,Night,Yes,HTTPS,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,38,18,673.2318259,334.3986935,LockBit
3.364594491,0.199070682,12,35,1032,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,45,19,1663.341866,382.5139247,LockBit
3.138204316,0.168812541,12,33,1166,Night,Yes,TOR,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,30,11,1672.703247,297.2033889,LockBit
3.151135385,0.180176853,13,36,1086,Night,Yes,TOR,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,32,19,947.0115606,283.2554908,LockBit
3.169098958,0.162054027,12,31,1183,Night,Yes,TOR,5,Invalid/Spoofed,25,Spoofed/Malicious,Yes,30,12,640.2282846,374.9135699,LockBit
3.237341113,0.161077068,13,38,1052,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,41,16,992.4800784,396.9895459,LockBit
3.211648904,0.155344456,12,33,1112,Night,Yes,TOR,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,41,17,1869.33438,223.5412668,LockBit
3.284846893,0.196784571,13,38,1090,Night,Yes,HTTPS,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,39,11,1451.134979,393.079403,LockBit
3.264549122,0.160649575,13,34,1009,Night,Yes,HTTPS,5,Invalid/Spoofed,25,Spoofed/Malicious,Yes,38,10,1396.57705,213.3979664,LockBit
3.170937764,0.169861277,13,38,1006,Night,Yes,TOR,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,37,13,1671.613736,288.7617209,LockBit
3.107812031,0.18159119,12,33,1104,Night,Yes,HTTPS,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,41,11,1266.178834,243.4032899,LockBit
3.36476598,0.160090727,11,35,1000,Night,Yes,HTTPS,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,32,12,1633.216025,284.8816767,LockBit
3.235226402,0.176405306,13,33,1121,Night,Yes,HTTPS,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,33,16,735.7180129,258.7941547,LockBit
3.268993254,0.187392891,11,30,1116,Night,Yes,HTTPS,6,Invalid/Spoofed,25,Spoofed/Malicious,Yes,46,16,1469.044681,304.7504975,LockBit
3.109340821,0.164655372,12,38,1110,Night,Yes,HTTPS,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,39,18,855.0116226,349.4334044,LockBit
3.135574751,0.186533998,12,35,1092,Night,Yes,HTTPS,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,36,13,1852.275953,311.0610211,Akira
3.385105009,0.189072123,12,30,1168,Night,Yes,HTTPS,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,47,17,1540.065727,334.9504643,LockBit
3.129633323,0.170530844,11,32,1034,Night,Yes,TOR,6,Invalid/Spoofed,23,Spoofed/Malicious,Yes,31,12,1388.261048,375.7396107,LockBit
3.288045327,0.158641223,12,34,1035,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,33,13,1142.73893,294.9159846,LockBit
3.18374694,0.153799579,11,35,1183,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,41,12,1326.326405,300.6333598,LockBit
3.238858649,0.172526497,11,37,1020,Night,Yes,HTTPS,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,36,10,1060.098903,361.6701968,LockBit
3.244505245,0.166804903,11,35,1026,Night,Yes,TOR,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,43,17,689.3692003,342.4525501,LockBit
3.325060897,0.199045436,11,37,1191,Night,Yes,HTTPS,6,Invalid/Spoofed,25,Spoofed/Malicious,Yes,45,13,1086.421754,370.7656831,LockBit
3.300719702,0.163434416,13,33,1120,Night,Yes,HTTPS,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,31,17,1899.183681,342.9271304,LockBit
3.128867867,0.174547441,13,36,1001,Night,Yes,HTTPS,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,40,12,1875.293195,335.2649489,LockBit
3.32368724,0.163684596,12,38,1160,Night,Yes,HTTPS,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,44,12,1281.192037,271.4206592,LockBit
3.211829453,0.179931855,11,35,1056,Night,Yes,HTTPS,6,Invalid/Spoofed,25,Spoofed/Malicious,Yes,46,18,726.4899258,377.9149001,LockBit
3.289347609,0.189330937,12,37,1184,Night,Yes,HTTPS,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,41,19,1855.822944,392.0561534,LockBit
3.301578134,0.189068861,12,38,1058,Night,Yes,HTTPS,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,32,15,1539.777807,316.9342762,LockBit
3.170883262,0.190211388,13,37,1068,Night,Yes,HTTPS,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,31,17,1128.516213,268.0660557,LockBit
3.324963948,0.160598591,11,36,1124,Night,Yes,TOR,6,Invalid/Spoofed,25,Spoofed/Malicious,Yes,32,17,1126.205434,281.3151591,LockBit
3.127366681,0.159989646,11,39,1061,Night,Yes,HTTPS,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,46,15,1885.4959,305.4896647,LockBit
3.175229066,0.158671686,13,35,1054,Night,Yes,HTTPS,5,Invalid/Spoofed,29,Spoofed/Malicious,Yes,35,16,1255.691185,239.0404929,LockBit
3.158077743,0.180374802,12,34,1083,Night,Yes,HTTPS,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,38,18,701.3138289,380.0910613,LockBit
3.205276368,0.18921065,11,34,1087,Night,Yes,HTTPS,5,Invalid/Spoofed,25,Spoofed/Malicious,Yes,34,14,1039.768079,378.6358621,LockBit
3.308190518,0.157806172,12,35,1000,Night,Yes,TOR,6,Invalid/Spoofed,25,Spoofed/Malicious,Yes,31,13,1889.369185,304.8859958,LockBit
3.304171152,0.198059773,13,38,1154,Night,Yes,TOR,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,47,15,1198.115543,250.5295138,LockBit
3.141819784,0.186190168,13,32,1131,Night,Yes,TOR,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,32,10,993.4395267,267.6530266,LockBit
3.337700653,0.179360238,12,36,1133,Night,Yes,TOR,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,37,18,671.0679579,346.1346749,LockBit
3.360797399,0.178039814,12,33,1090,Night,Yes,HTTPS,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,48,16,737.7773879,251.5333758,BlackCat
3.164998319,0.196568908,12,36,1117,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,36,13,979.1232897,243.2631263,LockBit
3.117943876,0.183503347,12,30,1079,Night,Yes,HTTPS,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,35,14,572.3045031,243.5578082,LockBit
3.284566565,0.162469977,13,31,1060,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,43,16,900.9266286,251.3552251,LockBit
3.389031673,0.150713603,11,39,1092,Night,Yes,TOR,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,36,14,1955.886186,357.0745034,LockBit
3.242284356,0.171157539,11,37,1134,Night,Yes,HTTPS,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,44,13,858.2958483,345.136157,LockBit
3.319638335,0.168270182,12,31,1102,Night,Yes,HTTPS,6,Invalid/Spoofed,23,Spoofed/Malicious,Yes,39,12,1882.373634,216.3533223,LockBit
3.301227115,0.16102236,13,37,1092,Night,Yes,HTTPS,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,46,17,1104.461471,397.7885856,LockBit
3.317196606,0.187365284,11,35,1015,Night,Yes,HTTPS,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,46,12,1701.59577,207.2813691,LockBit
3.372878215,0.165289952,11,32,1156,Night,Yes,HTTPS,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,35,12,936.8761636,284.7347623,LockBit
3.125010525,0.168533562,12,32,1067,Night,Yes,TOR,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,39,12,814.8536355,271.3434723,LockBit
3.207661883,0.175877125,12,38,1104,Night,Yes,HTTPS,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,47,10,1752.236271,296.8724661,LockBit
3.146715099,0.194377301,13,39,1119,Night,Yes,HTTPS,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,47,19,1150.88001,355.391654,LockBit
3.367067633,0.172618824,13,39,1116,Night,Yes,TOR,6,Invalid/Spoofed,23,Spoofed/Malicious,Yes,32,18,1290.225692,257.5960774,LockBit
3.240957062,0.154886804,11,35,1102,Night,Yes,TOR,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,40,10,1305.061402,372.3893336,LockBit
3.182848084,0.165713715,12,39,1113,Night,Yes,HTTPS,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,43,17,563.0574187,280.2337657,LockBit
3.368593699,0.196042554,12,31,1015,Night,Yes,HTTPS,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,42,11,1964.245588,220.5663198,LockBit
3.266950451,0.183974035,11,36,1094,Night,Yes,TOR,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,48,19,1428.595533,203.8474998,LockBit
3.38679563,0.175554744,13,39,1188,Night,Yes,TOR,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,38,11,1729.119222,249.5186997,LockBit
3.164554065,0.185314062,11,35,1009,Night,Yes,TOR,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,48,10,506.4504429,222.0532581,LockBit
3.243761358,0.199119076,11,39,1084,Night,Yes,TOR,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,31,19,1190.801914,346.6924299,LockBit
3.272757859,0.153142477,13,32,1174,Night,Yes,TOR,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,35,14,1029.712573,235.0197897,LockBit
3.254214404,0.160594963,13,37,1125,Night,Yes,HTTPS,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,30,18,1852.805824,218.2920407,LockBit
3.186586254,0.187671258,12,39,1021,Night,Yes,HTTPS,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,40,13,1934.576943,228.410991,LockBit
3.241987154,0.164997694,11,33,1166,Night,Yes,TOR,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,33,19,1033.666013,221.127826,LockBit
3.227960178,0.162361793,12,39,1083,Night,Yes,TOR,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,42,16,1425.090717,354.2555927,LockBit
3.338066296,0.171975491,12,36,1102,Night,Yes,TOR,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,33,17,978.8452958,316.2105178,LockBit
3.265247606,0.154540667,13,32,1148,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,39,13,1216.773805,276.929591,LockBit
3.203487053,0.190550168,13,35,1162,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,37,16,1491.444428,270.7377039,LockBit
3.348627008,0.157516231,12,34,1039,Night,Yes,TOR,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,31,13,978.7055526,249.6166804,LockBit
3.333321613,0.152900622,13,31,1016,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,39,11,1586.855822,380.7406318,LockBit
3.122868923,0.168667379,13,34,1127,Night,Yes,TOR,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,35,11,1244.511617,295.842355,LockBit
3.100183223,0.19081402,13,30,1126,Night,Yes,TOR,5,Invalid/Spoofed,29,Spoofed/Malicious,Yes,42,18,1244.921211,265.7113532,LockBit
3.311244841,0.191450061,11,38,1107,Night,Yes,HTTPS,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,40,17,559.4506802,274.4625538,LockBit
3.288368943,0.181664899,12,38,1052,Night,Yes,HTTPS,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,41,17,708.7767864,228.9907074,Akira
3.229444365,0.193858349,11,35,1101,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,47,18,1079.67747,251.2406841,LockBit
3.27107551,0.189284266,12,36,1178,Night,Yes,HTTPS,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,44,17,1438.127555,232.6522215,LockBit
3.196284602,0.179662723,13,34,1121,Night,Yes,TOR,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,35,11,1547.323865,349.1861271,LockBit
3.195068174,0.175966614,12,30,1167,Night,Yes,TOR,6,Invalid/Spoofed,23,Spoofed/Malicious,Yes,32,14,715.3698037,296.8774595,LockBit
3.225801742,0.163309664,13,38,1034,Night,Yes,HTTPS,6,Invalid/Spoofed,25,Spoofed/Malicious,Yes,30,15,1759.942406,290.9828723,LockBit
3.218072735,0.177589892,13,34,1082,Night,Yes,HTTPS,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,31,10,605.6682819,340.195726,LockBit
3.387045997,0.150197262,11,37,1082,Night,Yes,TOR,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,36,18,1576.265725,221.2946504,LockBit
3.354907846,0.186186514,13,38,1106,Night,Yes,TOR,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,41,10,1247.41831,287.3069216,LockBit
3.145871606,0.158415782,12,38,1028,Night,Yes,HTTPS,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,41,14,624.5460005,390.4919627,LockBit
3.246711126,0.15451951,11,32,1096,Night,Yes,TOR,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,37,18,1461.092716,238.1963781,LockBit
3.26398779,0.159655976,12,34,1108,Night,Yes,HTTPS,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,49,12,891.209797,263.4394288,LockBit
3.24447923,0.164180486,13,33,1061,Night,Yes,HTTPS,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,36,11,1094.19338,299.8970478,LockBit
3.163061368,0.157114711,12,30,1190,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,41,11,1036.958073,258.0780514,LockBit
3.334538403,0.180788361,12,33,1158,Night,Yes,TOR,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,33,15,1439.789941,223.6471471,LockBit
3.312727362,0.157031843,12,36,1188,Night,Yes,HTTPS,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,36,19,545.5268459,242.6252414,LockBit
3.266898897,0.196185421,13,38,1023,Night,Yes,TOR,5,Invalid/Spoofed,24,Spoofed/Malicious,Yes,35,17,738.6170983,252.065156,LockBit
3.280916463,0.195387609,11,34,1022,Night,Yes,TOR,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,35,11,960.0484192,345.7699023,LockBit
3.241852193,0.180622298,13,32,1058,Night,Yes,HTTPS,5,Invalid/Spoofed,25,Spoofed/Malicious,Yes,47,12,506.1775866,319.2296484,LockBit
3.193301243,0.198182432,12,39,1154,Night,Yes,TOR,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,37,15,869.9590502,352.3397059,LockBit
3.339287989,0.193931377,11,35,1193,Night,Yes,HTTPS,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,35,15,1974.057164,375.0609172,LockBit
3.242225674,0.191871079,11,32,1125,Night,Yes,HTTPS,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,47,10,973.4490547,371.2572414,LockBit
3.25880159,0.168582062,11,36,1016,Night,Yes,TOR,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,35,17,1148.127221,295.0195819,LockBit
3.2628917,0.172278743,13,31,1090,Night,Yes,HTTPS,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,48,10,565.1637888,291.1770053,LockBit
3.183221253,0.175122274,11,33,1181,Night,Yes,TOR,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,32,12,1822.000858,336.7076556,LockBit
3.392145773,0.157699454,12,36,1175,Night,Yes,HTTPS,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,38,12,1944.38186,217.0427875,LockBit
3.236214479,0.157907199,11,30,1179,Night,Yes,TOR,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,33,14,1346.493563,306.0402881,LockBit
3.172915148,0.177652297,12,33,1140,Night,Yes,TOR,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,45,18,1105.120326,303.0321743,LockBit
3.388046226,0.150684457,13,36,1083,Night,Yes,HTTPS,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,49,14,1500.929238,293.7282856,LockBit
3.238445331,0.194091821,11,35,1186,Night,Yes,TOR,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,41,19,1188.82588,318.4958836,LockBit
3.32581731,0.151056388,12,38,1135,Night,Yes,TOR,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,42,12,1309.299195,383.3208286,LockBit
3.345874216,0.164763015,12,39,1156,Night,Yes,TOR,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,38,13,1611.477283,389.8350417,LockBit
3.39353975,0.161406231,11,36,1146,Night,Yes,HTTPS,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,48,18,1003.605399,332.3478065,LockBit
3.272121613,0.19827172,12,30,1143,Night,Yes,TOR,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,34,11,763.2263587,310.3002999,LockBit
3.277912333,0.168182289,11,36,1046,Night,Yes,TOR,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,43,12,502.0859614,331.8828775,LockBit
3.389148704,0.1844576,13,36,1063,Night,Yes,HTTPS,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,36,14,905.1205046,293.3307308,LockBit
3.147713585,0.188361453,13,37,1082,Night,Yes,HTTPS,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,43,18,1405.745939,389.3379686,LockBit
3.133904141,0.157509295,13,32,1061,Night,Yes,HTTPS,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,44,12,608.2232245,373.0739775,LockBit
3.131412622,0.16992029,13,36,1132,Night,Yes,TOR,6,Invalid/Spoofed,23,Spoofed/Malicious,Yes,47,11,603.0917408,374.325735,LockBit
3.307199442,0.157680141,11,30,1120,Night,Yes,TOR,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,30,16,1404.299975,211.3465075,LockBit
3.395229278,0.176198288,11,30,1075,Night,Yes,HTTPS,5,Invalid/Spoofed,23,Spoofed/Malicious,Yes,43,14,679.8291121,291.7091149,LockBit
3.279221498,0.154398738,13,37,1113,Night,Yes,HTTPS,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,49,18,1070.939696,283.3488684,LockBit
3.39239798,0.162680025,13,34,1013,Night,Yes,TOR,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,49,13,602.542718,283.2545718,LockBit
3.270246059,0.161333512,13,30,1179,Night,Yes,HTTPS,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,30,16,1110.851723,360.0876939,LockBit
3.345309749,0.151951326,12,30,1095,Night,Yes,HTTPS,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,33,11,1762.461788,356.6835675,LockBit
3.343746267,0.16230209,12,38,1108,Night,Yes,HTTPS,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,36,10,520.2741958,325.9695721,LockBit
3.105476225,0.167794535,11,37,1087,Night,Yes,TOR,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,49,19,1272.823452,339.1820752,LockBit
3.288207375,0.186308525,13,32,1141,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,38,15,1665.053708,314.8139673,LockBit
3.21173355,0.176510924,11,33,1153,Night,Yes,TOR,6,Invalid/Spoofed,20,Spoofed/Malicious,Yes,49,18,1555.359274,291.1257762,LockBit
3.269503319,0.186129652,11,39,1065,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,46,11,1989.382894,294.6418788,LockBit
3.105783571,0.174065566,12,30,1052,Night,Yes,TOR,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,47,18,944.4982623,290.3293051,Rhysida
3.344136469,0.171116592,11,35,1091,Night,Yes,HTTPS,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,38,19,1401.383228,318.7040271,LockBit
3.289494762,0.172968483,12,30,1016,Night,Yes,TOR,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,32,18,1813.627447,300.8843964,LockBit
3.200844003,0.195181394,13,30,1046,Night,Yes,HTTPS,5,Invalid/Spoofed,20,Spoofed/Malicious,Yes,30,10,1592.282003,262.2564214,LockBit
3.23440019,0.16038155,12,36,1021,Night,Yes,TOR,6,Invalid/Spoofed,27,Spoofed/Malicious,Yes,33,16,918.710147,350.0159164,LockBit
3.202438521,0.164328521,13,35,1144,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,39,13,1737.725048,334.5888054,LockBit
3.353456173,0.168993374,11,37,1129,Night,Yes,HTTPS,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,35,14,832.4572034,372.7874008,LockBit
3.222734587,0.194538432,13,38,1056,Night,Yes,HTTPS,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,49,12,751.7038491,271.8001106,LockBit
3.26928885,0.194521125,13,34,1144,Night,Yes,HTTPS,6,Invalid/Spoofed,24,Spoofed/Malicious,Yes,47,15,1484.003108,369.698921,LockBit
3.367612389,0.188194183,11,35,1139,Night,Yes,TOR,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,34,13,1250.368195,269.0957174,LockBit
3.249163871,0.194235649,13,39,1008,Night,Yes,HTTPS,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,45,14,827.3429205,389.1623916,LockBit
3.242076498,0.150017334,13,33,1128,Night,Yes,HTTPS,5,Invalid/Spoofed,25,Spoofed/Malicious,Yes,49,17,888.0191421,327.5530808,LockBit
3.25874919,0.182693056,13,30,1064,Night,Yes,HTTPS,6,Invalid/Spoofed,29,Spoofed/Malicious,Yes,46,13,947.9610174,245.2048103,LockBit
3.136352717,0.194545979,11,33,1175,Night,Yes,HTTPS,6,Invalid/Spoofed,26,Spoofed/Malicious,Yes,46,13,1700.224212,283.3909088,LockBit
3.387294959,0.181618837,11,30,1039,Night,Yes,TOR,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,37,12,1690.143438,219.5954535,LockBit
3.226834139,0.16898153,11,37,1033,Night,Yes,TOR,6,Invalid/Spoofed,22,Spoofed/Malicious,Yes,46,17,805.2126805,288.1679279,LockBit
3.301577045,0.178402374,13,34,1177,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,36,14,1769.529754,262.7272394,LockBit
3.368096754,0.170636687,13,36,1115,Night,Yes,HTTPS,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,48,10,536.9408366,304.7967877,LockBit
3.172933022,0.16528297,13,37,1120,Night,Yes,TOR,5,Invalid/Spoofed,22,Spoofed/Malicious,Yes,48,14,763.6908082,213.7027778,LockBit
3.263814524,0.189814292,11,39,1048,Night,Yes,HTTPS,5,Invalid/Spoofed,29,Spoofed/Malicious,Yes,41,15,930.3430261,310.1475887,LockBit
3.177413978,0.163867544,12,38,1081,Night,Yes,TOR,6,Invalid/Spoofed,21,Spoofed/Malicious,Yes,38,14,1114.116152,267.8594227,LockBit
3.231409148,0.171171399,13,32,1095,Night,Yes,TOR,6,Invalid/Spoofed,28,Spoofed/Malicious,Yes,30,12,512.0902684,335.582655,LockBit
3.153514007,0.167176937,13,36,1176,Night,Yes,HTTPS,5,Invalid/Spoofed,21,Spoofed/Malicious,Yes,41,19,1304.829718,238.864537,LockBit
3.364028822,0.189799547,11,31,1039,Night,Yes,TOR,5,Invalid/Spoofed,28,Spoofed/Malicious,Yes,38,15,1107.692658,289.2703718,LockBit
3.277011304,0.161844133,11,34,1022,Night,Yes,TOR,5,Invalid/Spoofed,27,Spoofed/Malicious,Yes,43,17,645.30564,391.8892492,LockBit
3.245525533,0.183592335,12,31,1112,Night,Yes,TOR,5,Invalid/Spoofed,26,Spoofed/Malicious,Yes,46,13,721.0278155,258.3097051,LockBit
